Cell_id,Cell_Latitude,Cell_Longitude,Is_Venue_Explore
"55.5232499836603,37.63455022735013",55.5232499836603,37.63455022735013,False
"55.52153914991529,37.64332098344006",55.52153914991529,37.64332098344006,False
"55.51982772280325,37.65209079848847",55.51982772280325,37.65209079848847,False
"55.614875448790535,37.18415912333804",55.614875448790535,37.18415912333804,False
"55.61319510027356,37.192978893189",55.61319510027356,37.192978893189,False
"55.61151415081232,37.201797731613446",55.61151415081232,37.201797731613446,False
"55.60983260055193,37.21061563841325",55.60983260055193,37.21061563841325,False
"55.6081504496376,37.219432613390545",55.6081504496376,37.219432613390545,False
"55.60310039442311,37.24587794541117",55.60310039442311,37.24587794541117,False
"55.599730690339754,37.26350350402626",55.599730690339754,37.26350350402626,False
"55.59804493855187,37.27231488392348",55.59804493855187,37.27231488392348,False
"55.59467163621044,37.28993484391468",55.59467163621044,37.28993484391468,False
"55.587917840536115,37.32516355919416",55.587917840536115,37.32516355919416,False
"55.58284620624482,37.35157528537812",55.58284620624482,37.35157528537812,False
"55.581154464631325,37.36037732444175",55.581154464631325,37.36037732444175,False
"55.57776918700323,37.377978596904974",55.57776918700323,37.377978596904974,False
"55.57438151781115,37.395576127188235",55.57438151781115,37.395576127188235,False
"55.572686786742736,37.40437348852764",55.572686786742736,37.40437348852764,False
"55.57099145822038,37.41316991374079",55.57099145822038,37.41316991374079,False
"55.56590188938672,37.43955357069012",55.56590188938672,37.43955357069012,False
"55.56420417250592,37.4483462494667",55.56420417250592,37.4483462494667,False
"55.560806948714706,37.46592879555441",55.560806948714706,37.46592879555441,False
"55.55910744209602,37.474718662481024",55.55910744209602,37.474718662481024,False
"55.55060096760784,37.518653928269146",55.55060096760784,37.518653928269146,False
"55.54889788545292,37.527438166318184",55.54889788545292,37.527438166318184,False
"55.547194207886236,37.536221465552075",55.547194207886236,37.536221465552075,False
"55.54548993505383,37.545003825780256",55.54548993505383,37.545003825780256,False
"55.543785067101766,37.553785246812325",55.543785067101766,37.553785246812325,False
"55.54207960417612,37.562565728458104",55.54207960417612,37.562565728458104,False
"55.54037354642303,37.5713452705276",55.54037354642303,37.5713452705276,False
"55.53866689398861,37.580123872831024",55.53866689398861,37.580123872831024,False
"55.53695964701902,37.58890153517879",55.53695964701902,37.58890153517879,False
"55.5335433700591,37.60645403924992",55.5335433700591,37.60645403924992,False
"55.53183434036117,37.61522888059508",55.53183434036117,37.61522888059508,False
"55.524992283529095,37.650318836969866",55.524992283529095,37.650318836969866,False
"55.52328028554249,37.65908897287054",55.52328028554249,37.65908897287054,False
"55.52156769433713,37.66785816711805",55.52156769433713,37.66785816711805,False
"55.519854510059396,37.67662641952478",55.519854510059396,37.67662641952478,False
"55.5181407328557,37.6853937299033",55.5181407328557,37.6853937299033,False
"55.51471140025608,37.70292552382702",55.51471140025608,37.70292552382702,False
"55.621718372925834,37.17349761699237",55.621718372925834,37.17349761699237,False
"55.61499589736628,37.2087799321173",55.61499589736628,37.2087799321173,False
"55.61163105420556,37.22641549815553",55.61163105420556,37.22641549815553,False
"55.60994773178826,37.23523188260104",55.60994773178826,37.23523188260104,False
"55.60826380900674,37.24404733440083",55.60826380900674,37.24404733440083,False
"55.606579286006266,37.25286185335768",55.606579286006266,37.25286185335768,False
"55.6015221171447,37.2792998112013",55.6015221171447,37.2792998112013,False
"55.599835194722054,37.2881105968181",55.599835194722054,37.2881105968181,False
"55.594770831083736,37.31453734992794",55.594770831083736,37.31453734992794,False
"55.593081511565764,37.32334439906492",55.593081511565764,37.32334439906492,False
"55.58970107594507,37.340955693316445",55.58970107594507,37.340955693316445,False
"55.58631824584853,37.3585632475708",55.58631824584853,37.3585632475708,False
"55.58293302244094,37.37616706026997",55.58293302244094,37.37616706026997,False
"55.57954540688753,37.39376712985917",55.57954540688753,37.39376712985917,False
"55.57106591001608,37.43775091755109",55.57106591001608,37.43775091755109,False
"55.569368219010045,37.446544864466226",55.569368219010045,37.446544864466226,False
"55.56766993113369,37.45533787405692",55.56766993113369,37.45533787405692,False
"55.56427156535351,37.47292108049528",55.56427156535351,37.47292108049528,False
"55.56087081384276,37.49050053532878",55.56087081384276,37.49050053532878,False
"55.557467677769104,37.50807623702318",55.557467677769104,37.50807623702318,False
"55.55576521588616,37.516862679964646",55.55576521588616,37.516862679964646,False
"55.554062158300496,37.52564818404741",55.554062158300496,37.52564818404741,False
"55.552358505158175,37.534432749080615",55.552358505158175,37.534432749080615,False
"55.550654256605256,37.543216374873545",55.550654256605256,37.543216374873545,False
"55.54894941278787,37.55199906123572",55.54894941278787,37.55199906123572,False
"55.547243973852126,37.56078080797683",55.547243973852126,37.56078080797683,False
"55.545537939944175,37.56956161490679",55.545537939944175,37.56956161490679,False
"55.54041626984876,37.59589839493163",55.54041626984876,37.59589839493163,False
"55.538707857513835,37.60467544071987",55.538707857513835,37.60467544071987,False
"55.536998850937756,37.61345154574941",55.536998850937756,37.61345154574941,False
"55.53528925026679,37.62222670983132",55.53528925026679,37.62222670983132,False
"55.52844490956057,37.65731795291124",55.52844490956057,37.65731795291124,False
"55.52673234061018,37.66608840942815",55.52673234061018,37.66608840942815,False
"55.52501917844309,37.67485792386806",55.52501917844309,37.67485792386806,False
"55.519876134105864,37.701160812851455",55.519876134105864,37.701160812851455,False
"55.518160600536405,37.70992655710997",55.518160600536405,37.70992655710997,False
"55.62688158756926,37.17165646756853",55.62688158756926,37.17165646756853,False
"55.623521612426885,37.18930203924655",55.623521612426885,37.18930203924655,False
"55.61679444846462,37.22458199837626",55.61679444846462,37.22458199837626,False
"55.61511115547188,37.23339965695603",55.61511115547188,37.23339965695603,False
"55.611742768100925,37.25103217528885",55.611742768100925,37.25103217528885,False
"55.61005767401342,37.25984703464743",55.61005767401342,37.25984703464743,False
"55.604998791887525,37.286286011129036",55.604998791887525,37.286286011129036,False
"55.6033112983759,37.29509713543637",55.6033112983759,37.29509713543637,False
"55.601623205371894,37.30390732549004",55.601623205371894,37.30390732549004,False
"55.59993451302102,37.312716581094044",55.59993451302102,37.312716581094044,False
"55.598245221468794,37.32152490205265",55.598245221468794,37.32152490205265,False
"55.59655533086079,37.330332288170304",55.59655533086079,37.330332288170304,False
"55.594864841342584,37.33913873925166",55.594864841342584,37.33913873925166,False
"55.59317375305977,37.347944255101524",55.59317375305977,37.347944255101524,False
"55.589789780782866,37.365552480327196",55.589789780782866,37.365552480327196,False
"55.5880968970801,37.374355189313675",55.5880968970801,37.374355189313675,False
"55.58640341519535,37.38315696229",55.58640341519535,37.38315696229,False
"55.57962350875154,37.418354690213604",55.57962350875154,37.418354690213604,False
"55.576229970227665,37.43594793307561",55.576229970227665,37.43594793307561,False
"55.574532305150655,37.44474314855537",55.574532305150655,37.44474314855537,False
"55.57283404305807,37.45353742647718",55.57283404305807,37.45353742647718,False
"55.57113518409585,37.46233076664847",55.57113518409585,37.46233076664847,False
"55.569435728409886,37.471123168876844",55.569435728409886,37.471123168876844,False
"55.56773567614614,37.4799146329701",55.56773567614614,37.4799146329701,False
"55.56603502745062,37.48870515873627",55.56603502745062,37.48870515873627,False
"55.562631941348144,37.506283394520345",55.562631941348144,37.506283394520345,False
"55.560929504233286,37.515071104155254",55.560929504233286,37.515071104155254,False
"55.55411379875798,37.55021254985498",55.55411379875798,37.55021254985498,False
"55.55240838386581,37.5589955621164",55.55240838386581,37.5589955621164,False
"55.55070237385662,37.56777763433169",55.55070237385662,37.56777763433169,False
"55.54899576887661,37.57655876631083",55.54899576887661,37.57655876631083,False
"55.547288569072016,37.58533895786401",55.547288569072016,37.58533895786401,False
"55.54558077458906,37.594118208801625",55.54558077458906,37.594118208801625,False
"55.54387238557405,37.602896518934216",55.54387238557405,37.602896518934216,False
"55.54216340217324,37.61167388807257",55.54216340217324,37.61167388807257,False
"55.54045382453294,37.62045031602767",55.54045382453294,37.62045031602767,False
"55.537032887119295,37.63800034763295",55.537032887119295,37.63800034763295,False
"55.53532152763867,37.646773950906066",55.53532152763867,37.646773950906066,False
"55.53360957450406,37.65554661224177",55.53360957450406,37.65554661224177,False
"55.53018388785855,37.673089108348975",55.53018388785855,37.673089108348975,False
"55.52675582835441,37.6906278344526",55.52675582835441,37.6906278344526,False
"55.5250409091466,37.69939578328456",55.5250409091466,37.69939578328456,False
"55.52332539716365,37.7081627890538",55.52332539716365,37.7081627890538,False
"55.521609292552164,37.71692885157349",55.521609292552164,37.71692885157349,False
"55.63708019907651,37.143335801383756",55.63708019907651,37.143335801383756,False
"55.635402348008526,37.15216312357297",55.635402348008526,37.15216312357297,False
